InterconnectorLinks,ToNode,Period,col3,InitialCap,Potential_expansion_(2030),Exponential_growth,Exp._Incl._Cap,Lowest,Highest,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
OuterDowsing,DoggerBank,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,DoggerBank,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,DoggerBank,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,DoggerBank,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,DoggerBank,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,DoggerBank,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,FirthofForth,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,FirthofForth,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,FirthofForth,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,FirthofForth,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,FirthofForth,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,FirthofForth,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,FirthofForth,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,FirthofForth,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,GreatBrit.,1,1,2185.5,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,GreatBrit.,2,1,2185.5,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,GreatBrit.,3,1,2185.5,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,GreatBrit.,4,1,2185.5,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,GreatBrit.,5,1,2185.5,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,GreatBrit.,6,1,2185.5,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,GreatBrit.,7,1,2185.5,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,GreatBrit.,8,1,2185.5,0.0,50000.0,50000.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,Hornsea,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,Hornsea,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,Hornsea,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,Hornsea,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,Hornsea,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,Hornsea,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,Hornsea,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,Hornsea,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,MorayFirth,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,MorayFirth,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,MorayFirth,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,MorayFirth,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,MorayFirth,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,MorayFirth,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,MorayFirth,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
OuterDowsing,MorayFirth,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Poland,CzechR,1,0,2200.0,0.0,2200.0,2200.0,0.0,0.0,,,,,,,,,,,,,,
Poland,CzechR,2,0,2200.0,0.0,3543.122000000001,3543.122000000001,2760.0,5000.0,,,,,,,,,,,,,,
Poland,CzechR,3,0,2200.0,0.0,5706.233412220004,5706.233412220004,3661.8856000000005,8500.0,,,,,,,,,,,,,,
Poland,CzechR,4,0,2200.0,0.0,9189.94597271444,9189.94597271444,5114.381377656002,12700.0,,,,,,,,,,,,,,
Poland,CzechR,5,0,2200.0,0.0,14800.499888516339,14800.499888516339,7453.640352528769,15400.0,,,,,,,,,,,,,,
Poland,CzechR,6,0,2200.0,0.0,23836.353075454455,15400.0,11221.04032415111,15400.0,,,,,,,,,,,,,,
Poland,CzechR,7,0,2200.0,0.0,38388.684991550166,15400.0,15400.0,15400.0,,,,,,,,,,,,,,
Poland,CzechR,8,0,2200.0,0.0,61825.36106574148,15400.0,15400.0,15400.0,,,,,,,,,,,,,,
Poland,Denmark,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Poland,Denmark,2,0,0.0,0.0,0.0,560.0,560.0,2800.0,,,,,,,,,,,,,,
Poland,Denmark,3,0,0.0,0.0,0.0,1461.8856000000003,1461.8856000000003,6300.0,,,,,,,,,,,,,,
Poland,Denmark,4,0,0.0,0.0,0.0,2914.381377656001,2914.381377656001,9800.0,,,,,,,,,,,,,,
Poland,Denmark,5,0,0.0,0.0,0.0,5253.640352528768,5253.640352528768,9800.0,,,,,,,,,,,,,,
Poland,Denmark,6,0,0.0,0.0,0.0,9021.040324151109,9021.040324151109,9800.0,,,,,,,,,,,,,,
Poland,Denmark,7,0,0.0,0.0,0.0,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
Poland,Denmark,8,0,0.0,0.0,0.0,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
Poland,Germany,1,0,3000.0,0.0,3000.0,3000.0,0.0,0.0,,,,,,,,,,,,,,
Poland,Germany,2,0,3000.0,2300.0000000000005,5300.0,5300.0,3560.0,5800.0,,,,,,,,,,,,,,
Poland,Germany,3,0,3000.0,2300.0000000000005,8535.703000000003,8535.703000000003,4461.8856000000005,9300.0,,,,,,,,,,,,,,
Poland,Germany,4,0,3000.0,2300.0000000000005,13746.83503853001,13500.0,5914.381377656002,13500.0,,,,,,,,,,,,,,
Poland,Germany,5,0,3000.0,2300.0000000000005,22139.41529790297,18400.0,8253.640352528768,18400.0,,,,,,,,,,,,,,
Poland,Germany,6,0,3000.0,2300.0000000000005,35655.74973142573,21000.0,12021.040324151109,21000.0,,,,,,,,,,,,,,
Poland,Germany,7,0,3000.0,2300.0000000000005,57423.94149995847,21000.0,17621.04032415111,21000.0,,,,,,,,,,,,,,
Poland,Germany,8,0,3000.0,2300.0000000000005,92481.83202509815,21000.0,21000.0,21000.0,,,,,,,,,,,,,,
Poland,Hungary,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Poland,Hungary,2,0,0.0,0.0,0.0,560.0,560.0,2800.0,,,,,,,,,,,,,,
Poland,Hungary,3,0,0.0,0.0,0.0,1461.8856000000003,1461.8856000000003,6300.0,,,,,,,,,,,,,,
Poland,Hungary,4,0,0.0,0.0,0.0,2914.381377656001,2914.381377656001,9800.0,,,,,,,,,,,,,,
Poland,Hungary,5,0,0.0,0.0,0.0,5253.640352528768,5253.640352528768,9800.0,,,,,,,,,,,,,,
Poland,Hungary,6,0,0.0,0.0,0.0,9021.040324151109,9021.040324151109,9800.0,,,,,,,,,,,,,,
Poland,Hungary,7,0,0.0,0.0,0.0,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
Poland,Hungary,8,0,0.0,0.0,0.0,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
Poland,Lithuania,1,0,700.0,0.0,700.0,700.0,0.0,0.0,,,,,,,,,,,,,,
Poland,Lithuania,2,0,700.0,2000.0,2700.0,2700.0,1260.0,3500.0,,,,,,,,,,,,,,
Poland,Lithuania,3,0,700.0,2000.0,4348.377000000001,4348.377000000001,2161.8856000000005,4900.0,,,,,,,,,,,,,,
Poland,Lithuania,4,0,700.0,2000.0,7003.104642270005,4900.0,3614.3813776560014,4900.0,,,,,,,,,,,,,,
Poland,Lithuania,5,0,700.0,2000.0,11278.570057422268,4900.0,4900.0,4900.0,,,,,,,,,,,,,,
Poland,Lithuania,6,0,700.0,2000.0,18164.249863179142,4900.0,4900.0,4900.0,,,,,,,,,,,,,,
Poland,Lithuania,7,0,700.0,2000.0,29253.70604714865,4900.0,4900.0,4900.0,,,,,,,,,,,,,,
Poland,Lithuania,8,0,700.0,2000.0,47113.38612599339,4900.0,4900.0,4900.0,,,,,,,,,,,,,,
Portugal,Spain,1,0,3500.0,0.0,3500.0,3500.0,0.0,0.0,,,,,,,,,,,,,,
Portugal,Spain,2,0,3500.0,0.0,5636.785000000002,5636.785000000002,4060.0,6300.0,,,,,,,,,,,,,,
Portugal,Spain,3,0,3500.0,0.0,9078.098610350005,9078.098610350005,4961.8856000000005,9800.0,,,,,,,,,,,,,,
Portugal,Spain,4,0,3500.0,0.0,14620.368592954792,14000.0,6414.381377656002,14000.0,,,,,,,,,,,,,,
Portugal,Spain,5,0,3500.0,0.0,23546.24982263963,18900.0,8753.640352528768,18900.0,,,,,,,,,,,,,,
Portugal,Spain,6,0,3500.0,0.0,37921.47080185937,24500.0,12521.040324151109,24500.0,,,,,,,,,,,,,,
Portugal,Spain,7,0,3500.0,0.0,61072.90794110255,24500.0,18121.04032415111,24500.0,,,,,,,,,,,,,,
Portugal,Spain,8,0,3500.0,0.0,98358.5289682251,24500.0,24421.04032415111,24500.0,,,,,,,,,,,,,,
Romania,Bulgaria,1,0,750.0,0.0,750.0,750.0,0.0,0.0,,,,,,,,,,,,,,
Romania,Bulgaria,2,0,750.0,0.0,1207.8825000000004,1310.0,1310.0,3550.0,,,,,,,,,,,,,,
Romania,Bulgaria,3,0,750.0,0.0,1945.3068450750013,2211.8856000000005,2211.8856000000005,5250.0,,,,,,,,,,,,,,
Romania,Bulgaria,4,0,750.0,0.0,3132.9361270617414,3664.3813776560014,3664.3813776560014,5250.0,,,,,,,,,,,,,,
Romania,Bulgaria,5,0,750.0,0.0,5045.624961994207,5250.0,5250.0,5250.0,,,,,,,,,,,,,,
Romania,Bulgaria,6,0,750.0,0.0,8126.029457541294,5250.0,5250.0,5250.0,,,,,,,,,,,,,,
Romania,Bulgaria,7,0,750.0,0.0,13087.051701664834,5250.0,5250.0,5250.0,,,,,,,,,,,,,,
Romania,Bulgaria,8,0,750.0,0.0,21076.827636048238,5250.0,5250.0,5250.0,,,,,,,,,,,,,,
Romania,Hungary,1,0,1200.0,0.0,1200.0,1200.0,0.0,0.0,,,,,,,,,,,,,,
Romania,Hungary,2,0,1200.0,0.0,1932.6120000000008,1932.6120000000008,1760.0,4000.0,,,,,,,,,,,,,,
Romania,Hungary,3,0,1200.0,0.0,3112.4909521200025,3112.4909521200025,2661.8856000000005,7500.0,,,,,,,,,,,,,,
Romania,Hungary,4,0,1200.0,0.0,5012.697803298787,5012.697803298787,4114.381377656002,8400.0,,,,,,,,,,,,,,
Romania,Hungary,5,0,1200.0,0.0,8072.999939190732,8072.999939190732,6453.640352528769,8400.0,,,,,,,,,,,,,,
Romania,Hungary,6,0,1200.0,0.0,13001.647132066071,8400.0,8400.0,8400.0,,,,,,,,,,,,,,
Romania,Hungary,7,0,1200.0,0.0,20939.282722663735,8400.0,8400.0,8400.0,,,,,,,,,,,,,,
Romania,Hungary,8,0,1200.0,0.0,33722.92421767718,8400.0,8400.0,8400.0,,,,,,,,,,,,,,
Serbia,BosniaH,1,0,390.0,0.0,390.0,390.0,0.0,0.0,,,,,,,,,,,,,,
Serbia,BosniaH,2,0,390.0,0.0,628.0989000000002,950.0,950.0,2730.0,,,,,,,,,,,,,,
Serbia,BosniaH,3,0,390.0,0.0,1011.5595594390006,1851.8856000000003,1851.8856000000003,2730.0,,,,,,,,,,,,,,
Serbia,BosniaH,4,0,390.0,0.0,1629.1267860721055,2730.0,2730.0,2730.0,,,,,,,,,,,,,,
Serbia,BosniaH,5,0,390.0,0.0,2623.7249802369874,2730.0,2730.0,2730.0,,,,,,,,,,,,,,
Serbia,BosniaH,6,0,390.0,0.0,4225.535317921472,2730.0,2730.0,2730.0,,,,,,,,,,,,,,
Serbia,BosniaH,7,0,390.0,0.0,6805.266884865711,2730.0,2730.0,2730.0,,,,,,,,,,,,,,
Serbia,BosniaH,8,0,390.0,0.0,10959.95037074508,2730.0,2730.0,2730.0,,,,,,,,,,,,,,
Serbia,Bulgaria,1,0,1000.0,0.0,1000.0,1000.0,0.0,0.0,,,,,,,,,,,,,,
Serbia,Bulgaria,2,0,1000.0,0.0,1610.5100000000004,1610.5100000000004,1560.0,3800.0,,,,,,,,,,,,,,
Serbia,Bulgaria,3,0,1000.0,0.0,2593.7424601000016,2593.7424601000016,2461.8856000000005,7000.0,,,,,,,,,,,,,,
Serbia,Bulgaria,4,0,1000.0,0.0,4177.248169415655,4177.248169415655,3914.3813776560014,7000.0,,,,,,,,,,,,,,
Serbia,Bulgaria,5,0,1000.0,0.0,6727.499949325609,6727.499949325609,6253.640352528768,7000.0,,,,,,,,,,,,,,
Serbia,Bulgaria,6,0,1000.0,0.0,10834.70594338839,7000.0,7000.0,7000.0,,,,,,,,,,,,,,
Serbia,Bulgaria,7,0,1000.0,0.0,17449.402268886442,7000.0,7000.0,7000.0,,,,,,,,,,,,,,
Serbia,Bulgaria,8,0,1000.0,0.0,28102.436848064313,7000.0,7000.0,7000.0,,,,,,,,,,,,,,
Serbia,Croatia,1,0,650.0,0.0,650.0,650.0,0.0,0.0,,,,,,,,,,,,,,
Serbia,Croatia,2,0,650.0,0.0,1046.8315000000005,1210.0,1210.0,3450.0,,,,,,,,,,,,,,
Serbia,Croatia,3,0,650.0,0.0,1685.9325990650013,2111.8856000000005,2111.8856000000005,4550.0,,,,,,,,,,,,,,
Serbia,Croatia,4,0,650.0,0.0,2715.211310120176,3564.3813776560014,3564.3813776560014,4550.0,,,,,,,,,,,,,,
Serbia,Croatia,5,0,650.0,0.0,4372.874967061646,4550.0,4550.0,4550.0,,,,,,,,,,,,,,
Serbia,Croatia,6,0,650.0,0.0,7042.558863202455,4550.0,4550.0,4550.0,,,,,,,,,,,,,,
Serbia,Croatia,7,0,650.0,0.0,11342.11147477619,4550.0,4550.0,4550.0,,,,,,,,,,,,,,
Serbia,Croatia,8,0,650.0,0.0,18266.583951241806,4550.0,4550.0,4550.0,,,,,,,,,,,,,,
Serbia,Hungary,1,0,600.0,0.0,600.0,600.0,0.0,0.0,,,,,,,,,,,,,,
Serbia,Hungary,2,0,600.0,0.0,966.3060000000004,1160.0,1160.0,3400.0,,,,,,,,,,,,,,
Serbia,Hungary,3,0,600.0,0.0,1556.2454760600012,2061.8856000000005,2061.8856000000005,4200.0,,,,,,,,,,,,,,
Serbia,Hungary,4,0,600.0,0.0,2506.3489016493936,3514.3813776560014,3514.3813776560014,4200.0,,,,,,,,,,,,,,
Serbia,Hungary,5,0,600.0,0.0,4036.499969595366,4200.0,4200.0,4200.0,,,,,,,,,,,,,,
Serbia,Hungary,6,0,600.0,0.0,6500.823566033036,4200.0,4200.0,4200.0,,,,,,,,,,,,,,
Serbia,Hungary,7,0,600.0,0.0,10469.641361331867,4200.0,4200.0,4200.0,,,,,,,,,,,,,,
Serbia,Hungary,8,0,600.0,0.0,16861.46210883859,4200.0,4200.0,4200.0,,,,,,,,,,,,,,
Serbia,Macedonia,1,0,425.0,0.0,425.0,425.0,0.0,0.0,,,,,,,,,,,,,,
Serbia,Macedonia,2,0,425.0,0.0,684.4667500000003,985.0,985.0,2975.0,,,,,,,,,,,,,,
Serbia,Macedonia,3,0,425.0,0.0,1102.3405455425009,1886.8856000000003,1886.8856000000003,2975.0,,,,,,,,,,,,,,
Serbia,Macedonia,4,0,425.0,0.0,1775.3304720016538,2975.0,2975.0,2975.0,,,,,,,,,,,,,,
Serbia,Macedonia,5,0,425.0,0.0,2859.1874784633847,2975.0,2975.0,2975.0,,,,,,,,,,,,,,
Serbia,Macedonia,6,0,425.0,0.0,4604.750025940068,2975.0,2975.0,2975.0,,,,,,,,,,,,,,
Serbia,Macedonia,7,0,425.0,0.0,7415.995964276741,2975.0,2975.0,2975.0,,,,,,,,,,,,,,
Serbia,Macedonia,8,0,425.0,0.0,11943.535660427338,2975.0,2975.0,2975.0,,,,,,,,,,,,,,
Serbia,Romania,1,0,1807.2,0.0,1807.2,1807.2,0.0,0.0,,,,,,,,,,,,,,
Serbia,Romania,2,0,1807.2,0.0,2910.513672000001,2910.513672000001,2367.2,4607.2,,,,,,,,,,,,,,
Serbia,Romania,3,0,1807.2,0.0,4687.4113738927235,4687.4113738927235,3269.0856000000003,8107.2,,,,,,,,,,,,,,
Serbia,Romania,4,0,1807.2,0.0,7549.122891767973,7549.122891767973,4721.581377656001,12307.2,,,,,,,,,,,,,,
Serbia,Romania,5,0,1807.2,0.0,12157.937908421241,12157.937908421241,7060.840352528768,12650.4,,,,,,,,,,,,,,
Serbia,Romania,6,0,1807.2,0.0,19580.4805808915,12650.4,10828.24032415111,12650.4,,,,,,,,,,,,,,
Serbia,Romania,7,0,1807.2,0.0,31534.559780331583,12650.4,12650.4,12650.4,,,,,,,,,,,,,,
Serbia,Romania,8,0,1807.2,0.0,50786.723871821836,12650.4,12650.4,12650.4,,,,,,,,,,,,,,
Slovakia,Austria,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Slovakia,Austria,2,0,0.0,0.0,0.0,560.0,560.0,2800.0,,,,,,,,,,,,,,
Slovakia,Austria,3,0,0.0,0.0,0.0,1461.8856000000003,1461.8856000000003,6300.0,,,,,,,,,,,,,,
Slovakia,Austria,4,0,0.0,0.0,0.0,2914.381377656001,2914.381377656001,9800.0,,,,,,,,,,,,,,
Slovakia,Austria,5,0,0.0,0.0,0.0,5253.640352528768,5253.640352528768,9800.0,,,,,,,,,,,,,,
Slovakia,Austria,6,0,0.0,0.0,0.0,9021.040324151109,9021.040324151109,9800.0,,,,,,,,,,,,,,
Slovakia,Austria,7,0,0.0,0.0,0.0,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
Slovakia,Austria,8,0,0.0,0.0,0.0,9800.0,9800.0,9800.0,,,,,,,,,,,,,,
Slovakia,CzechR,1,0,2100.0,0.0,2100.0,2100.0,0.0,0.0,,,,,,,,,,,,,,
Slovakia,CzechR,2,0,2100.0,0.0,3382.0710000000013,3382.0710000000013,2660.0,4900.0,,,,,,,,,,,,,,
Slovakia,CzechR,3,0,2100.0,0.0,5446.859166210004,5446.859166210004,3561.8856000000005,8400.0,,,,,,,,,,,,,,
Slovakia,CzechR,4,0,2100.0,0.0,8772.221155772877,8772.221155772877,5014.381377656002,12600.0,,,,,,,,,,,,,,
Slovakia,CzechR,5,0,2100.0,0.0,14127.749893583781,14127.749893583781,7353.640352528769,14700.0,,,,,,,,,,,,,,
Slovakia,CzechR,6,0,2100.0,0.0,22752.882481115623,14700.0,11121.04032415111,14700.0,,,,,,,,,,,,,,
Slovakia,CzechR,7,0,2100.0,0.0,36643.74476466153,14700.0,14700.0,14700.0,,,,,,,,,,,,,,
Slovakia,CzechR,8,0,2100.0,0.0,59015.117380935066,14700.0,14700.0,14700.0,,,,,,,,,,,,,,
Slovakia,Hungary,1,0,3040.0,0.0,3040.0,3040.0,0.0,0.0,,,,,,,,,,,,,,
Slovakia,Hungary,2,0,3040.0,0.0,4895.9504000000015,4895.9504000000015,3600.0,5840.0,,,,,,,,,,,,,,
Slovakia,Hungary,3,0,3040.0,0.0,7884.977078704005,7884.977078704005,4501.8856000000005,9340.0,,,,,,,,,,,,,,
Slovakia,Hungary,4,0,3040.0,0.0,12698.834435023591,12698.834435023591,5954.381377656002,13540.0,,,,,,,,,,,,,,
Slovakia,Hungary,5,0,3040.0,0.0,20451.59984594985,18440.0,8293.640352528768,18440.0,,,,,,,,,,,,,,
Slovakia,Hungary,6,0,3040.0,0.0,32937.50606790071,21280.0,12061.040324151109,21280.0,,,,,,,,,,,,,,
Slovakia,Hungary,7,0,3040.0,0.0,53046.18289741479,21280.0,17661.04032415111,21280.0,,,,,,,,,,,,,,
Slovakia,Hungary,8,0,3040.0,0.0,85431.40801811552,21280.0,21280.0,21280.0,,,,,,,,,,,,,,
Slovakia,Poland,1,0,1300.0,0.0,1300.0,1300.0,0.0,0.0,,,,,,,,,,,,,,
Slovakia,Poland,2,0,1300.0,0.0,2093.663000000001,2093.663000000001,1860.0,4100.0,,,,,,,,,,,,,,
Slovakia,Poland,3,0,1300.0,0.0,3371.8651981300027,3371.8651981300027,2761.8856000000005,7600.0,,,,,,,,,,,,,,
Slovakia,Poland,4,0,1300.0,0.0,5430.422620240352,5430.422620240352,4214.381377656002,9100.0,,,,,,,,,,,,,,
Slovakia,Poland,5,0,1300.0,0.0,8745.749934123292,8745.749934123292,6553.640352528769,9100.0,,,,,,,,,,,,,,
Slovakia,Poland,6,0,1300.0,0.0,14085.11772640491,9100.0,9100.0,9100.0,,,,,,,,,,,,,,
Slovakia,Poland,7,0,1300.0,0.0,22684.22294955238,9100.0,9100.0,9100.0,,,,,,,,,,,,,,
Slovakia,Poland,8,0,1300.0,0.0,36533.16790248361,9100.0,9100.0,9100.0,,,,,,,,,,,,,,
Slovenia,Austria,1,0,1950.0,0.0,1950.0,1950.0,0.0,0.0,,,,,,,,,,,,,,
Slovenia,Austria,2,0,1950.0,0.0,3140.494500000001,3140.494500000001,2510.0,4750.0,,,,,,,,,,,,,,
Slovenia,Austria,3,0,1950.0,0.0,5057.797797195004,5057.797797195004,3411.8856000000005,8250.0,,,,,,,,,,,,,,
Slovenia,Austria,4,0,1950.0,0.0,8145.633930360529,8145.633930360529,4864.381377656002,12450.0,,,,,,,,,,,,,,
Slovenia,Austria,5,0,1950.0,0.0,13118.62490118494,13118.62490118494,7203.640352528769,13650.0,,,,,,,,,,,,,,
Slovenia,Austria,6,0,1950.0,0.0,21127.676589607363,13650.0,10971.04032415111,13650.0,,,,,,,,,,,,,,
Slovenia,Austria,7,0,1950.0,0.0,34026.33442432857,13650.0,13650.0,13650.0,,,,,,,,,,,,,,
Slovenia,Austria,8,0,1950.0,0.0,54799.75185372542,13650.0,13650.0,13650.0,,,,,,,,,,,,,,
Slovenia,Croatia,1,0,1620.0,0.0,1620.0,1620.0,0.0,0.0,,,,,,,,,,,,,,
Slovenia,Croatia,2,0,1620.0,0.0,2609.0262000000007,2609.0262000000007,2180.0,4420.0,,,,,,,,,,,,,,
Slovenia,Croatia,3,0,1620.0,0.0,4201.862785362003,4201.862785362003,3081.8856000000005,7920.0,,,,,,,,,,,,,,
Slovenia,Croatia,4,0,1620.0,0.0,6767.142034453362,6767.142034453362,4534.381377656002,11340.0,,,,,,,,,,,,,,
Slovenia,Croatia,5,0,1620.0,0.0,10898.549917907487,10898.549917907487,6873.640352528769,11340.0,,,,,,,,,,,,,,
Slovenia,Croatia,6,0,1620.0,0.0,17552.223628289194,11340.0,10641.04032415111,11340.0,,,,,,,,,,,,,,
Slovenia,Croatia,7,0,1620.0,0.0,28268.031675596038,11340.0,11340.0,11340.0,,,,,,,,,,,,,,
Slovenia,Croatia,8,0,1620.0,0.0,45525.94769386419,11340.0,11340.0,11340.0,,,,,,,,,,,,,,
Slovenia,Hungary,1,0,960.0,0.0,960.0,960.0,0.0,0.0,,,,,,,,,,,,,,
Slovenia,Hungary,2,0,960.0,0.0,1546.0896000000005,1546.0896000000005,1520.0,3760.0,,,,,,,,,,,,,,
Slovenia,Hungary,3,0,960.0,0.0,2489.9927616960017,2489.9927616960017,2421.8856000000005,6720.0,,,,,,,,,,,,,,
Slovenia,Hungary,4,0,960.0,0.0,4010.158242639029,4010.158242639029,3874.3813776560014,6720.0,,,,,,,,,,,,,,
Slovenia,Hungary,5,0,960.0,0.0,6458.399951352585,6458.399951352585,6213.640352528768,6720.0,,,,,,,,,,,,,,
Slovenia,Hungary,6,0,960.0,0.0,10401.317705652855,6720.0,6720.0,6720.0,,,,,,,,,,,,,,
Slovenia,Hungary,7,0,960.0,0.0,16751.426178130983,6720.0,6720.0,6720.0,,,,,,,,,,,,,,
Slovenia,Hungary,8,0,960.0,0.0,26978.33937414174,6720.0,6720.0,6720.0,,,,,,,,,,,,,,
Slovenia,Italy,1,0,1690.0,0.0,1690.0,1690.0,0.0,0.0,,,,,,,,,,,,,,
Slovenia,Italy,2,0,1690.0,0.0,2721.761900000001,2721.761900000001,2250.0,4490.0,,,,,,,,,,,,,,
Slovenia,Italy,3,0,1690.0,0.0,4383.424757569003,4383.424757569003,3151.8856000000005,7990.0,,,,,,,,,,,,,,
Slovenia,Italy,4,0,1690.0,0.0,7059.549406312458,7059.549406312458,4604.381377656002,11830.0,,,,,,,,,,,,,,
Slovenia,Italy,5,0,1690.0,0.0,11369.47491436028,11369.47491436028,6943.640352528769,11830.0,,,,,,,,,,,,,,
Slovenia,Italy,6,0,1690.0,0.0,18310.65304432638,11830.0,10711.04032415111,11830.0,,,,,,,,,,,,,,
Slovenia,Italy,7,0,1690.0,0.0,29489.489834418087,11830.0,11830.0,11830.0,,,,,,,,,,,,,,
Slovenia,Italy,8,0,1690.0,0.0,47493.11827322869,11830.0,11830.0,11830.0,,,,,,,,,,,,,,
SørligeNordsjøI,Borssele,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Borssele,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Borssele,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Borssele,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Borssele,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Borssele,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Borssele,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,Borssele,8,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,DoggerBank,1,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,DoggerBank,2,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,DoggerBank,3,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,DoggerBank,4,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,DoggerBank,5,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,DoggerBank,6,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SørligeNordsjøI,DoggerBank,7,2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
